model,seed,ablation,instance_id,final_passed,safe_pass,first_pass_attempt,total_attempts,regression_count,oscillation_count,oscillation_index,updates_accepted,updates_rejected
claude-sonnet-4-20250514,44,full_calibrated,django__django-13321,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13401,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13447,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13448,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13551,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13590,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13658,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13660,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13710,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13757,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13768,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13925,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13933,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-13964,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14016,1,1,2,2,0,1,1.0,1,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14017,1,1,2,2,0,1,1.0,1,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14155,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14238,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14382,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14411,1,1,2,2,0,1,1.0,1,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14534,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14580,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14608,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14667,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14672,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14730,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14752,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14787,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14855,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14915,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-14997,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,full_calibrated,django__django-14999,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-15061,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-15202,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-15213,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,full_calibrated,django__django-15252,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,full_calibrated,django__django-15320,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-15347,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-15388,1,1,4,4,0,1,0.3333,1,2
claude-sonnet-4-20250514,44,full_calibrated,django__django-15400,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-15498,0,0,0,7,0,0,0.0,0,6
claude-sonnet-4-20250514,44,full_calibrated,django__django-15695,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-15738,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-15781,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-15789,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-15790,1,1,1,1,0,0,0.0,0,0
claude-sonnet-4-20250514,44,full_calibrated,django__django-15814,0,0,0,7,0,0,0.0,0,6
